USER_ID,NUMBER_OF_RATINGS,AVERAGE_RATING_GIVEN
77752,205,2.992682927
1806,205,3.463414634
27342,205,3.917073171
85326,205,3.990243902
44008,205,3.497560976
107269,205,3.319512195
53023,205,3.782926829
19903,205,3.707317073
78549,205,3.453658537
133898,205,4.029268293
134673,205,3.368292683
86402,205,4.124390244
53979,205,3.497560976
64957,205,4.329268293
15320,205,3.731707317
60288,205,3.497560976
60425,205,3.773170732
88409,205,3.668292683
136548,205,3.982926829
32050,205,4.404878049
103519,205,3.558536585
23937,205,3.846341463
91846,205,3.673170732
63292,205,3.387804878
38882,205,4.27804878
77440,205,3.214634146
15330,205,2.863414634
115369,205,3.470731707
48145,205,3.482926829
34460,205,4.141463415
62954,205,3.407317073
69997,205,4.580487805
51574,205,3.83902439
121243,205,3.336585366
74163,205,3.414634146
50822,205,3.880487805
106769,205,3.475609756
121237,205,3.546341463
45221,205,3.858536585
26756,205,3.351219512
72504,205,3.524390244
117137,205,3.582926829
120052,205,4.395121951
6117,205,3.426829268
61983,205,4.297560976
134135,205,3.936585366
20179,205,3.858536585
25983,205,4.156097561
74623,205,4
133489,205,3.414634146
66136,205,4.256097561
32525,205,3.707317073
22854,205,3.434146341
37540,205,4.004878049
46509,205,3.834146341
70899,205,4.024390244
27888,205,3.785365854
42828,205,3.56097561
16951,205,4.024390244
121884,205,3.936585366
108300,205,3.563414634
72180,205,2.56097561
115258,205,3.87804878
105138,205,3.743902439
96558,205,2.926829268
65874,205,4.234146341
97030,205,4.019512195
116483,205,3.802439024
57926,205,4.390243902
114104,205,3.756097561
83417,205,4.280487805
61084,205,3.629268293
107587,205,3.551219512
136116,205,3.912195122
112285,205,4.485365854
84929,205,3.470731707
115165,205,4.329268293
17509,205,3.473170732
3871,205,4.041463415
101354,205,3.536585366
35298,205,3.519512195
7729,205,4.087804878
74160,205,3.880487805
129283,205,3.751219512
123189,205,4.263414634
123107,205,3.463414634
105664,205,3.263414634
91919,205,2.96097561
24422,205,3.746341463
5720,205,3.792682927
102877,205,3.680487805
27345,205,3.143902439
52472,205,3.32195122
121902,205,3.565853659
27778,205,3.953658537
32905,205,3.96097561
122713,205,1.687804878
36354,205,3.804878049
115689,205,3.443902439
4636,205,4
27741,205,4.409756098
9208,205,3.953658537
126054,204,3.995098039
121318,204,3.463235294
66985,204,2.583333333
51223,204,3.421568627
27843,204,3.75245098
84444,204,3.678921569
99903,204,3.357843137
66387,204,3.799019608
128409,204,3.676470588
1061,204,2.857843137
45455,204,3.519607843
55079,204,3.737745098
15121,204,3.289215686
42579,204,4.06127451
94021,204,4.156862745
39373,204,4.25
44181,204,4.12254902
7509,204,3.004901961
51291,204,3.656862745
55447,204,3.25
76443,204,3.757352941
22072,204,3.68627451
90832,204,3.757352941
64818,204,3.642156863
19576,204,3.024509804
120838,204,3.424019608
108730,204,4.220588235
67430,204,3.735294118
9614,204,2.955882353
112305,204,3.593137255
124759,204,3.897058824
57952,204,3.799019608
74243,204,3.855392157
104628,204,3.529411765
58219,204,3.745098039
78943,204,3.602941176
102720,204,4.272058824
136872,204,3.784313725
33356,204,3.799019608
50138,204,3.06127451
134810,204,3.892156863
114537,204,3.588235294
128227,204,3.953431373
130164,204,2.911764706
8400,204,3.544117647
8059,204,3.62745098
26978,204,3.612745098
49880,204,3.477941176
100415,204,3.431372549
100316,204,2.995098039
8394,204,4.215686275
105051,204,3.803921569
35605,204,3.715686275
33462,204,4.225490196
7231,204,3.240196078
67179,204,3.468137255
51164,204,3.681372549
84343,204,3.950980392
78906,204,3.095588235
95980,204,3.230392157
79097,204,3.897058824
38273,204,3.808823529
62013,204,3.632352941
84794,204,4
19853,204,4.409313725
38174,204,3.328431373
38104,204,4.102941176
62467,204,3.593137255
6364,204,3.526960784
86711,204,3.598039216
53553,204,4.004901961
12052,204,3.218137255
104958,204,3.06372549
88065,204,3.355392157
72412,204,4.31372549
89149,204,4.049019608
37327,204,3.68627451
89727,204,3.343137255
15921,204,2.926470588
118388,204,3.56372549
58161,204,3.968137255
30288,204,4.264705882
46550,204,3.208333333
61187,204,3.480392157
49394,204,4.039215686
129534,204,3.230392157
44568,204,4.401960784
58133,204,3.691176471
137603,204,3.990196078
114643,204,3.279411765
102937,204,3.433823529
7808,204,3.544117647
15613,204,3.651960784
59964,204,3.468137255
114616,204,3.656862745
95112,204,3.735294118
57045,204,3.553921569
37129,204,3.735294118
12554,204,3.487745098
25211,204,3.203431373
15565,204,3.477941176
130461,204,3.411764706
113441,204,4.463235294
82685,204,3.647058824
91367,204,3.990196078
25826,204,3.764705882
55209,204,3.850490196
63979,204,3.921568627
95444,204,3.485294118
109277,204,3.088235294
134411,204,3.705882353
90828,204,4.107843137
42022,204,3.303921569
110515,204,3.821078431
31971,204,3.779411765
63969,204,4.25245098
126966,204,3.468137255
41879,204,3.899509804
118953,204,4.583333333
128043,204,3.348039216
128403,204,3.004901961
6813,204,3.607843137
101167,204,3.401960784
29156,204,3.191176471
112380,204,4.262254902
127823,204,3.267156863
10535,204,3.700980392
3092,204,3.892156863
63362,204,3.683823529
111414,204,4.117647059
122699,204,3.799019608
19136,204,3.450980392
110710,204,3.823529412
1980,204,4.200980392
66052,204,3.81127451
136165,204,3.191176471
96319,204,3.426470588
137687,204,3.31372549
34235,204,3.316176471
14319,204,3.779411765
76487,204,3.784313725
86603,204,3.784313725
77221,204,3.671568627
128712,204,3.93872549
106917,204,3.495098039
82868,204,3.460784314
31157,204,2.754901961
86299,204,3.921568627
14442,204,3.142156863
95365,204,3.720588235
44810,204,4.348039216
42062,204,3.328431373
58327,204,3.328431373
109990,204,3.605392157
101340,204,3.343137255
120856,204,4.083333333
91127,204,3.137254902
11798,204,3.25245098
82335,204,2.730392157
87388,204,3.06127451
5523,204,3.629901961
5239,203,3.886699507
3275,203,4.022167488
4661,203,4.088669951
128272,203,3.137931034
9364,203,3.780788177
105787,203,3.435960591
984,203,3.613300493
110970,203,4.02955665
79611,203,3.837438424
113147,203,3.802955665
49424,203,3.103448276
36027,203,4.231527094
19213,203,3.849753695
48939,203,3.980295567
125815,203,3.443349754
95385,203,3.566502463
119123,203,3.270935961
23236,203,3.812807882
56062,203,3.891625616
105874,203,3.785714286
127334,203,4.088669951
9618,203,3.615763547
94967,203,3.891625616
15868,203,3.704433498
36932,203,3.532019704
68736,203,3.45320197
36774,203,3.187192118
36387,203,3.960591133
126051,203,3.665024631
115949,203,3.729064039
65234,203,2.738916256
1317,203,3.482758621
19753,203,3.955665025
33743,203,3.539408867
13980,203,3.608374384
34337,203,3.527093596
60929,203,3.724137931
71437,203,3.746305419
24429,203,3.157635468
16324,203,4.014778325
32190,203,3.472906404
113338,203,4.123152709
133300,203,3.692118227
121197,203,4.054187192
25382,203,3.477832512
67263,203,3.147783251
118468,203,3.933497537
103604,203,2.42364532
5172,203,3.886699507
14199,203,3.625615764
33523,203,3.389162562
84327,203,3.921182266
88879,203,2.982758621
37640,203,3.52955665
4161,203,3.768472906
31219,203,3.699507389
6622,203,3.15270936
75511,203,3.926108374
33684,203,4.187192118
74858,203,3.84729064
135160,203,3.674876847
5942,203,3.315270936
105143,203,4.054187192
14342,203,3.987684729
72024,203,3.918719212
18716,203,3.901477833
60698,203,3.571428571
137665,203,4.408866995
112963,203,4.068965517
21886,203,3.586206897
104020,203,3.857142857
21759,203,4.061576355
38278,203,4.224137931
27882,203,3.490147783
27680,203,3.012315271
26106,203,3.697044335
70207,203,2.965517241
80415,203,4.004926108
43761,203,4.019704433
43541,203,3.251231527
92773,203,3.731527094
69961,203,3.879310345
83639,203,3.694581281
88579,203,3.096059113
74089,203,3.083743842
4839,203,3.21182266
104868,203,3.399014778
18984,203,3.743842365
86356,203,3.556650246
7881,203,2.783251232
21020,203,3.975369458
22562,203,3.320197044
72755,203,3.625615764
20639,203,4.120689655
97740,203,3.75862069
46307,203,3.834975369
62410,203,3.667487685
134630,203,3.413793103
74675,203,3.820197044
124498,203,3.275862069
92140,203,3.334975369
70893,203,4.21182266
51366,203,3.137931034
3228,203,4.064039409
95657,203,3.71182266
17043,203,3.844827586
84381,203,3.566502463
54025,203,2.822660099
33201,203,3.965517241
18646,203,3
76640,203,3.724137931
170,203,4.073891626
17608,203,4.068965517
14600,203,3.689655172
9202,203,3.187192118
38868,203,3.901477833
20556,203,3.672413793
73879,203,3.477832512
97301,203,3.379310345
71504,203,3.933497537
127772,203,4.179802956
116099,203,3.320197044
120089,203,2.866995074
78996,203,3.443349754
1626,203,3.10591133
109467,203,3.556650246
8153,203,3.701970443
83297,203,4.024630542
40585,203,4.280788177
77137,203,3.985221675
128845,203,3.729064039
11767,203,3.684729064
131722,203,3.514778325
31747,203,3.650246305
72667,203,4.019704433
102194,203,4.009852217
11866,203,3.807881773
64939,203,3.748768473
7566,203,3.192118227
101928,203,3.078817734
77462,203,3.832512315
137946,203,3.507389163
53221,203,3.832512315
63229,203,3.009852217
45468,203,4.480295567
25668,203,4.032019704
12310,203,3.881773399
91825,203,3.748768473
66723,203,3.551724138
111465,203,3.536945813
126706,203,3.401477833
130290,203,3.84729064
58201,202,3.826732673
25779,202,3.133663366
80417,202,3.267326733
18658,202,3.564356436
72076,202,3.636138614
73121,202,3.712871287
84781,202,3.643564356
115653,202,3.559405941
9788,202,3.688118812
120005,202,3.695544554
81570,202,3.551980198
40968,202,4.084158416
106808,202,3.517326733
92416,202,3.069306931
54176,202,4.014851485
101552,202,3.73019802
135977,202,3.707920792
26098,202,3.752475248
46392,202,3.893564356
123033,202,3.54950495
71005,202,3.534653465
27857,202,3.762376238
27358,202,4.004950495
39003,202,3.702970297
31606,202,3.376237624
29223,202,4.01980198
64124,202,3.816831683
41331,202,3.569306931
90408,202,4.103960396
96751,202,3.638613861
63682,202,3.428217822
29331,202,3.787128713
85929,202,3.816831683
86269,202,4.074257426
134117,202,4.452970297
100207,202,2.485148515
61321,202,3.297029703
137404,202,3.762376238
128749,202,3.52970297
87907,202,3.777227723
9386,202,3.690594059
23780,202,4.02970297
55545,202,3.445544554
68647,202,3.628712871
108976,202,3.371287129
105090,202,4.089108911
128075,202,3.95049505
46999,202,3.477722772
106279,202,4.138613861
39709,202,4.623762376
89758,202,4.306930693
100894,202,4.22029703
104430,202,2.97029703
62879,202,4.262376238
103642,202,3.205445545
130786,202,3.891089109
10692,202,3.02970297
17875,202,3.254950495
5925,202,3.613861386
30398,202,3.665841584
124124,202,4.113861386
5653,202,4.051980198
125764,202,3.504950495
53686,202,3.133663366
2301,202,4.193069307
113616,202,3.628712871
105144,202,2.99009901
126537,202,3.297029703
63495,202,3.455445545
43925,202,3.326732673
23916,202,4.143564356
25689,202,4.405940594
81580,202,3.940594059
20712,202,3.811881188
36016,202,3.153465347
15168,202,3.227722772
75192,202,3.504950495
75228,202,4.428217822
33525,202,3.440594059
26290,202,3.542079208
98711,202,3.851485149
98465,202,4.584158416
42396,202,3.829207921
84746,202,3.163366337
124003,202,3.272277228
30736,202,3.54950495
113904,202,3.475247525
96144,202,3.542079208
115060,202,3.896039604
56889,202,3.599009901
98708,202,3.886138614
98411,202,3.54950495
60140,202,3.836633663
125549,202,3.153465347
73032,202,3.007425743
93261,202,4.51980198
123482,202,4.02970297
123612,202,3.584158416
50949,202,4.02970297
122733,202,4.202970297
11846,202,3.777227723
118893,202,3.534653465
124410,202,3.95049505
119047,202,3.628712871
136691,202,3.438118812
60974,202,3.77970297
137826,202,3.70049505
5091,202,3.059405941
118706,202,3.965346535
134426,202,4.163366337
88352,202,3.663366337
112126,202,3.297029703
48970,202,2.821782178
83152,202,3.282178218
35162,202,4.014851485
28440,202,4.193069307
29308,202,3.698019802
55757,202,3.04950495
38219,202,4.188118812
24749,202,3.683168317
5596,202,3.53960396
53646,202,4.556930693
7450,202,3.782178218
36474,202,3.569306931
13998,202,3.064356436
78873,202,3.690594059
43445,202,3.52970297
40755,202,3.482673267
14312,202,3.794554455
7139,202,3.096534653
43144,202,3.608910891
38721,202,3.698019802
118734,202,3.524752475
313,202,3.252475248
73001,202,3.311881188
73009,202,3.678217822
6103,202,3.106435644
900,202,3.745049505
116935,202,4.23019802
40427,202,3.569306931
37969,202,3.641089109
85890,202,2.834158416
47100,202,3.896039604
64811,202,3.603960396
123342,202,3.579207921
65215,202,3.663366337
58423,202,3.856435644
55038,202,3.594059406
51878,202,3.346534653
45198,202,2.433168317
96900,202,3.311881188
13595,202,4.188118812
121187,202,3.282178218
95274,202,3.876237624
66532,202,3.45049505
121304,202,4.188118812
138128,202,3.257425743
49458,202,4.066831683
37770,202,3.608910891
90705,202,4
113352,202,3.923267327
108507,202,3.606435644
89379,202,3.717821782
49065,202,3.475247525
88168,202,3.794554455
114445,202,3.148514851
57519,202,3.351485149
118100,202,3.198019802
94001,202,3.579207921
117067,202,3.801980198
73296,202,3.811881188
101857,202,3.094059406
116754,202,3.915841584
47051,202,3.712871287
116661,201,3.676616915
24011,201,4.490049751
57301,201,3.907960199
65204,201,3.791044776
106490,201,4.47761194
44826,201,4.049751244
60818,201,3.800995025
46480,201,2.614427861
84154,201,3.925373134
79186,201,3.793532338
110913,201,3.400497512
90388,201,2.791044776
80401,201,3.970149254
87457,201,3.666666667
92099,201,3.582089552
81724,201,3.532338308
66002,201,3.169154229
132834,201,3.654228856
77106,201,3.805970149
37314,201,3.965174129
32120,201,3.467661692
76468,201,3.788557214
103995,201,3.164179104
34612,201,3.611940299
123574,201,3.86318408
119773,201,3.865671642
69204,201,3.766169154
110214,201,3.661691542
13957,201,4.507462687
112853,201,3.781094527
34693,201,2.808457711
126595,201,3.746268657
43882,201,3.562189055
28582,201,4.069651741
129170,201,4.044776119
43961,201,3.76119403
115990,201,3.303482587
99710,201,3.495024876
126161,201,3.512437811
111638,201,3.768656716
124264,201,3.407960199
108819,201,3.552238806
111306,201,3.554726368
124283,201,3.231343284
108724,201,3.298507463
2136,201,4.208955224
135951,201,3.487562189
52597,201,3.273631841
118218,201,4.281094527
65582,201,3.614427861
18458,201,4
2494,201,3.577114428
66513,201,3.676616915
22882,201,3.549751244
41498,201,4.388059701
25538,201,3.860696517
87361,201,3.315920398
67073,201,4.278606965
43829,201,3.378109453
80192,201,3.087064677
25512,201,3.288557214
43715,201,3.480099502
100981,201,3.402985075
72063,201,3.567164179
70946,201,3.875621891
7786,201,4.039800995
131941,201,3.2039801
137247,201,3.21641791
12039,201,3.226368159
86883,201,3.39800995
73903,201,4.116915423
119974,201,3.388059701
40976,201,3.823383085
84943,201,3.721393035
116722,201,3.037313433
46232,201,3.84079602
116315,201,3.845771144
9298,201,3.823383085
78537,201,4.032338308
120951,201,4.077114428
95266,201,3.154228856
91788,201,4.092039801
19094,201,3.584577114
64367,201,4.141791045
92865,201,3.885572139
43934,201,4
94537,201,3.823383085
133714,201,4.385572139
1024,201,3.358208955
66293,201,3.480099502
122624,201,4.315920398
115242,201,3.482587065
16883,201,3.788557214
21288,201,4.263681592
91446,201,3.054726368
52670,201,3.348258706
79653,201,3.427860697
134345,201,3.111940299
85259,201,3.746268657
39820,201,3.7960199
58120,201,3.820895522
69854,201,3.186567164
80605,201,3.534825871
125907,201,3.039800995
50992,201,3.368159204
115591,201,3.990049751
100484,201,4.121890547
89988,201,3.241293532
17508,201,4.019900498
124171,201,3.980099502
15278,201,2.955223881
110651,201,3.482587065
25821,201,4.218905473
6519,201,3.467661692
115417,201,3.490049751
105660,201,3.905472637
7131,201,3.273631841
64710,201,3.669154229
69957,201,4.417910448
33946,201,3.606965174
105131,201,3.559701493
6173,201,3.437810945
55907,201,4.353233831
35449,201,3.736318408
120172,201,3.833333333
38204,201,3.323383085
109700,201,4.482587065
114414,201,2.791044776
111440,201,3.437810945
118179,201,2.900497512
122845,201,3.320895522
86757,201,3.587064677
122949,201,3.313432836
31843,201,3.303482587
97982,201,3.800995025
2109,201,3.885572139
7736,201,4.069651741
74313,201,4.059701493
76753,201,3.701492537
27874,201,2.756218905
50523,201,3.502487562
130749,201,4.099502488
86731,201,3.616915423
7205,201,3.004975124
38308,201,3.432835821
58398,201,3.467661692
15136,201,3.902985075
126981,201,4.266169154
99744,201,3.514925373
55791,201,4.124378109
10910,201,3.7960199
135506,201,2.626865672
9045,201,3.291044776
104655,201,3.671641791
60413,201,3.02238806
58288,201,3.390547264
65188,201,3.604477612
114168,201,2.778606965
128548,201,3.611940299
10515,201,3.552238806
109014,201,3.348258706
99584,201,3.039800995
94412,201,4.104477612
53859,201,3.957711443
24226,201,3.358208955
44946,201,3.2960199
21728,201,3.679104478
86783,201,4.15920398
4183,201,4.248756219
69275,201,4.263681592
58140,201,3.651741294
134084,201,3.718905473
91323,201,3.696517413
55205,201,4.661691542
48665,201,3.492537313
80569,201,3.437810945
96230,201,3.537313433
64874,201,3.651741294
113739,201,4.074626866
31608,201,3.532338308
128475,201,3.711442786
48931,200,3.285
36765,200,4.0425
15591,200,4.135
38245,200,3.5125
79626,200,3.155
